Video Title,Channel,Published Date,Description,Video ID,Comment Author,Comment,Subscriber Count,Total Views,Topics Frequently Covered
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@aaradhanamishra_74_m1r4,Do u even need foundations...youre skin is soooooo goood,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@sapekshasingh957,Gurl...which skin treatment you did ???,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@devanshisingh8080,You look like Tripti 😊,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@itsmeBreonnaB,Exact shades I would&#39;ve picked for you 🤌🏽❤️,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@sadaffatima5803,Sounds like Deepika Padukone,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@anishachoudhury_,Where can I buy this foundation,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@jellyjelly8525,So pretty 😍 so gorgeous ❤,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@anushkajain7729,How long does it last? How many days,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@sweetjewel011,I wish it could cover my hopes and dreams..😂,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@luvsachkash,By chance are you black?.,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@lakshmipriya2140,My exact shade is 330 Maybelline fit me poreless+ matte what shade i can use?<br>I have yellow undertone,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@MoonLightOnWater1,"You’re so beautiful….the foundation looked good, but so does your skin without foundation.",403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@Salwafathima345,Some one tell me how can i get in india,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@romanamalik7960,Is it available in Dubai? Where can I check it out in retail?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@richadixit10,Where do we buy it online??,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@themommymiracle3232,which shade for nc 35 in mac,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@AneesahPerween,29n looks like my shade,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@sukanyaroy6328,Which shade will suit mac nc 35?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@bleh__9738,Where can we buy this in India?? Somebody helpp,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@SummerE42,Luv this view of the shades thank you so much! 😊😍,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@livethehappiness6548,Product Link,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@visharamasawmy9120,What is your Mac and fenti foundation?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@User_unkown11,Too good 😍😍😍😍 I wanna buy but I&#39;m too poor for this 😞,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@amreenmostafa5440,Please launch the foundations in India please 🙏 ❤,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@ETanishkaLolage,Can you try 33C ig it will also suit you,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@msdiba4757,Is it waterproof?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@samayra0012,Where did you bought it from?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@miss42310,Why are they sending pr packages when they aren&#39;t in India,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@barbarawalker1263,Can somebody tell me if they have refills for this TirTir I mean it doesn&#39;t take long to go through one of those and I hate to have to keep buying that over and over!!!,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@Cupcakeman809,Where can I get this foundation,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@whatthetwinsdo,Do they oxidise?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@salonia83,Where can we buy this other than IG sellers?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@monnaraj9221,29n plays,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@DeadInsideUniverse,"Is this foundation waterproof? If so, I&#39;m wondering if I used a separate sponge, I could use this foundation to cover the spider veins on my legs?",403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@strangersayshi6815,it’s not available in india 😢,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@nidhimadugonda5770,Can you send the link to buy this?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@SamikshaHungund,Hi. How do I find my shade match?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@lekshmianitha4567,That looks sticky and oily,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@sindhuyentrapati8644,Does it oxidise?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@exxtraagyaanofficial10m36,"I need to see this foundation in patchy, pigmented skin.",403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@vaibhavkapil9100,Where should i buy these,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@zainabilyas4143,how is your skin tone so even omg do you have tips on how to get that?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@sumitahore1064,"Thank you so much for the demo on Tirtir, the shades used by you were perfect shades for me 🎉,  so a biggggggg  hug and thank you",403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@viviangonzalez2520,The Blurring Filter on the Camera OBVIOUSLY 🙄 Helps,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@meghajain3613,You look like Tripti Dimri ❤,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@DEEv82,Mask.,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@skribulz7,“It covers everything”… I’m sorry but… what is it covering?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@ManisanaKhomdram,How many price,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@blendingColors28,"Ur skin is so clear that I couldn&#39;t see the foundation working, in a short way your video did not influence me to buy this stuff",403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@Dushtu96,I have olive skin tone..just like u..i use Maybelline 332. Golden caremal....so  can i go with mac nc 40???,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@pranalibhosure495,"I heard a lot that it oxidises as time gos by, did the same happened to you. Does it suit oily skin.",403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@0708im,What&#39;s your shade in Estee Lauder double wear?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@Coconutmilk-Beans,💖💝,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@RBV-g7g,I have very similar skin tone as your’s and this turned kind of reddish on me.  Did you have the same experience?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@vanshikha5980,Kindly share the shade for MAC NC 35,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@AmethystEyes,13C was still too dark for me 😢,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@Michigankelsr,Girl you don’t even need makeup your skin is beautiful!😍,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@dmorales1064,The fact that she could use 3 out of the six shades instead of it going to waste 👍🏼,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@KawaiiKermit,this specific shade oxidised like shiiitttt like it was red on my skin after a few minutes,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@pratyushabal7915,How to buy it in India?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@msii21,But it will oxidise and will make your skin yellowish i tried it,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@vinnietewary23,"Loved ur review but what&#39;s the point of sending pr to indian influencers when there&#39;s no update of the launch from the brand, they didn&#39;t even knowledged it !",403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@shivaniwagh4935,Link,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@tennnine,I think I have asked this on every video I watched of you. you should be doing a brush video,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@sahityagyanmote9934,can you make a long form video for showing the brushes you use the most? would like to see an updated version.,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@rajeshreesriram729,Hi . Please share which shade to buy for NC 42😊,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@akanksharajan6140,Does it oxidise over time??,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@1535Prabhjotkaur,Link plz😊😊,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@deepikabhaskar3194,"Quick query, does this foundation oxidise? I have heard it&#39;s gets more dry evn with prepared skin for longer hours, not suitable for dry skin, can you please do a wear test also?",403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@akanshavishwakarma8182,You should do a oxidation test because they oxidizes way to much,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@nikithar5357,I really want it but I&#39;m scared I&#39;ll buy the wrong shade,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@ajs7240,What shade do you recommend for NC42?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@azlynzzz5,I bought this in 24W soft beige and it was Amazing!😍 its a true short cut to all those make up steps! but please always use sunscreen first yeah🫠🤙,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@singerdude1992,Did you say NC14 or 40?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@SakshiRanematriks,How to order tir tir in India,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@Otako0008,Does it oxidise? I have heard this cushion foundation oxidise alot,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@Spillthekaffee,Where can we get this ?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@eshitathakur01,"TIRTIR cushion foundation is so good, I picked one from Japan while it wasnt so famous on internet but ut was bestseller in Japan. Hope yhey launch it in India now because Instagram pages are robbing people while it is cheap in real.",403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@sahityagyanmote9934,can you please try all the shades of the rhode pocket blushes? i really want to know how they look on our complexion (indian/brown skin tones).,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@nishaansari5337,Link plz,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@nishaansari5337,How to buy ?,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@Shash5602,Is this available in India 🥺🥺,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@zakeernalir2871,She’s the only one who didn’t go ham into the product 😂,403000,101792802,"Diversity, Racial Inclusivity"
The Viral TIRTIR cushion foundation is unbelievably GOOD!!,Prakriti Singh,2024-06-08T11:30:14Z,Disclaimer- The products were sent to me by TIRTIR. This video is not sponsored. The foundation is available on some IG stores ...,WEAt5roivcU,@suparnamaiti.,Your skin is so clear and glowing that you don&#39;t need any foundation at all for a minimalistic look.,403000,101792802,"Diversity, Racial Inclusivity"
