Term,Frequency
slayed,1
kidols,1
studyspo,1
liz's,1
liz,1
amd,1
eeew,1
poser,1
discust,1
bonne,1
santé,1
insensitive,1
skinmy,1
repercussion,1
jeongyeons,1
wonyeong's,1
hetero,1
expert,1
openingnya,1
kelamaan,1
anjg,1
meqn,1
yuca,1
genética,1
esqueleto,1
saludable,1
seguro,1
comiendo,1
subirá,1
peso,1
sucede,1
excluding,1
jisoo's,1
tzuya,1
💥,1
percentile,1
failure,1
ungodly,1
reportly,1
remoured,1
90lbs,1
sits,1
95lbs,1
deflating,1
tasty,1
natty,1
kiol,1
edits,1
healthiest,1
swon,1
jiwoo,1
dan,1
yuju,1
après,1
faut,1
pa,1
prendre,1
où,1
elles,1
lèvent,1
favourable,1
luv,1
basedddd,1
ı,1
rui,1
torres,1
rural,1
imprinted,1
similiar,1
ethic,1
🤷🏼‍♂,1
liter,1
outgrow,1
edgy,1
4/10,1
herr,1
georgious,1
washer,1
fxck,1
whine,1
commenters,1
neighborhood,1
cheated,1
respectis,1
generalize,1
fortunate,1
subpar,1
mediocre,1
busted,1
femcel,1
scroll,1
train-ran,1
knock,1
scarlet,1
johannson,1
temu,1
yapping,1
stank,1
texting,1
metal,1
rival,1
recycling,1
41k,1
autotune,1
elish,1
frustration,1
ally,1
whore,1
refer,1
distasteful,1
gymbros,1
jesse,1
rutherford,1
lesbian,1
c4,1
lap,1
anger,1
defense,1
🎤,1
🥒,1
glass-like,1
mirage,1
tge,1
supply,1
raped,1
letf,1
30-35,1
harrison,1
bergeron,1
kurt,1
vonnegut,1
jr,1
gigi's,1
instilling,1
critiquing,1
jfc,1
verified,1
dhsjsks,1
vids,1
blamed,1
https://www.youtube.com/watch?v=l1vydl7nswa,1
https://youtu.be/l1vydl7nswa?si=svmnoaecg7xy7qsg,1
hypothetical,1
世界奇妙物语之美人税,1
botch,1
trout,1
pout,1
hanging,1
foxy,1
heeseung,1
mojo,1
intrusion,1
😵‍💫,1
yknow,1
assigned,1
pe,1
https://www.youtube.com/watch?v=qtun8ift6r4&t=833,1
13:53,1
noooo,1
🚮,1
flaunt,1
toshidensetsu,1
punch,1
herpes,1
lifelong,1
accountant,1
cliche,1
warfare,1
resent,1
jinky,1
partial,1
seclusion,1
additional,1
provides,1
14k,1
18k,1
bargain,1
inspo,1
hadids,1
clever,1
lecture,1
blurted,1
shouted,1
lecturer,1
neopets,1
flying,1
radar,1
graying,1
perfected,1
rbf,1
caterpillar,1
crawl,1
georgia,1
hopeful,1
privileged,1
unprivileged,1
imho,1
neglected,1
asexual,1
pedos,1
nerd,1
sunflower,1
daisy,1
extrem,1
💃🏼,1
https://www.youtube.com/watch?v=qtun8ift6r4&t=761,1
12:41,1
visa,1
sarcastic,1
boo,1
decline,1
whishing,1
homeboy,1
dono,1
loath,1
ggggggggg,1
compassion,1
nostalgic,1
introduce,1
tbf,1
ferrari,1
he'd,1
jimmy,1
fallon,1
sneak,1
sexist,1
criticising,1
shilling,1
vapor,1
fulfillment,1
wrapped,1
bind,1
wingettes,1
bled,1
chapstick,1
balm,1
dessert,1
nc,1
payed,1
final,1
conveniently,1
meaner,1
e-girl,1
edged,1
sword,1
traumatic,1
sponsored,1
ageism,1
nicole,1
kidman,1
aquaman,1
literary,1
世にも奇妙な物語,1
nimo,1
kimyou,1
monogatari,1
lsmfy,1
8p,1
6g,1
ycknapjowa,1
8ai,1
portray,1
https://www.youtube.com/watch?v=qtun8ift6r4&t=36,1
0:36,1
tacky,1
protray,1
discredited,1
rehabilitation,1
criterea,1
overthrow,1
kenzzi,1
ipl,1
handset,1
photographic,1
scientifically,1
hypothesis,1
38yrs,1
35yrs,1
chunk,1
clay,1
manly,1
espixally,1
bl,1
danmei,1
https://www.youtube.com/watch?v=7gyi2lnq_w8&t=267,1
4:27,1
philosophical,1
lengthening,1
willingly,1
cruise,1
extend,1
10-20,1
rdj,1
olympia,1
waterproof,1
eoth,1
average-looking,1
doctor's,1
unnattractive,1
looksmaxxing,1
hairline,1
receding,1
boastful,1
disobedient,1
unholy,1
unforgiving,1
slanderous,1
treacherous,1
hahahahah,1
profile,1
indicator,1
exploited,1
corporation,1
empowered,1
domineering,1
emasculated,1
mid-west,1
undeniable,1
possey,1
degeneracy,1
filth,1
voted,1
kenzy,1
promotion,1
wich,1
probable,1
witn,1
skirt,1
dysphoria,1
buddy,1
ronaldo,1
screwed,1
calked,1
harpy,1
craniofacial,1
efron's,1
hgh,1
zach,1
horrific,1
starlight,1
maintaining,1
enabled,1
century's,1
unwritten,1
subordinate,1
righteous,1
hesitate,1
weaponize,1
transparency,1
evolutionary,1
solidified,1
singhle,1
romantic,1
inclination,1
subservient,1
socieital,1
righteousness,1
jerking,1
dominate,1
threaten,1
strike,1
abort,1
coverage,1
equal,1
misogynist,1
oppressor,1
sabatoge,1
disreguard,1
kneel,1
foriegn,1
autistic,1
lining,1
released,1
amsterdam,1
100flights,1
loveless,1
highhorse,1
darwinism,1
door,1
impress,1
unchecked,1
diagnosing,1
everryone,1
generalization,1
dosnt,1
bulletproof,1
backpack,1
homecoming,1
manditory,1
womens,1
veryone,1
fing,1
weaponization,1
yeild,1
andrew,1
tate,1
symposize,1
philosopy,1
gospel,1
heavenly,1
kempt,1
detriment,1
femur,1
bolt,1
hammer,1
maxing,1
tricking,1
boxed,1
replacement,1
debait,1
lab,1
rat,1
(':,1
transphobia,1
chad,1
maxxing,1
exudes,1
https://www.youtube.com/watch?v=7gyi2lnq_w8&t=446,1
7:26,1
jumpscared,1
mandela,1
catalogue,1
unhappier,1
whyy,1
cary,1
grant,1
gracefully.there,1
age.just,1
trackrecord,1
ped,1
affair,1
tehy're,1
legislating,1
parliments,1
paternity,1
cowell,1
uneasy,1
bulging,1
dentist,1
shatner,1
incisor,1
pectoral,1
breathtaking,1
crowd,1
communal,1
shinning,1
1980s,1
1990s,1
taiwanese,1
collection,1
https://www.youtube.com/watch?v=_ioflh_2tfy,1
https://youtu.be/_ioflh_2tfy?si=fa2ziohrug9rkrrr,1
british,1
seing,1
prof,1
oculocutaneous,1
depending,1
platinum,1
jergens,1
gradual,1
ivory,1
countless,1
ich,1
jörg,1
lange,1
werde,1
unerlaubt,1
gestellt,1
uhrheberrechts,1
verletzung,1
sofort,1
polizei,1
melden,1
seiten,1
zeigen,1
circle,1
alway,1
highlight,1
adapt,1
resourceful,1
loooooooove,1
booty,1
influential,1
tmj,1
ahaha,1
brisbane,1
fam,1
degrading,1
grandfather,1
umbrella,1
faded,1
anyhow,1
austrelia,1
pre-pubescent,1
lock,1
poeple,1
allways,1
runway,1
igniting,1
colonisation,1
reeeeallly,1
twerk,1
@nastya_nass_,1
cellulite,1
everythings,1
zesse,1
jajaj,1
jsut,1
interchangeably,1
snaggletooth,1
canine,1
symbolizes,1
olden,1
academic,1
ghana,1
full-looking,1
possibe,1
snaggle,1
backwards,1
shout,1
desi,1
africain,1
drive,1
knowledgeable,1
britisher,1
abolish,1
healthcare,1
sector,1
purchase,1
zeeseas,1
sold,1
considers,1
nem,1
entendo,1
inglês,1
adoro,1
esse,1
canal,1
motherfecking,1
</3,1
orthodontic,1
https://www.youtube.com/watch?v=uxsu_lvq2wy&t=91,1
1:31,1
prejudiced,1
inadvertently,1
tooth,1
🌈,1
coincidence,1
favoured,1
srsly,1
surprisingly,1
diva,1
chile,1
grayish,1
undefined,1
disappeared,1
melasma,1
@edvasian,1
twitch,1
https://www.twitch.tv/edvazian,1
discord,1
ihate,1
drastic,1
dragged,1
dressing,1
reply,1
yelled,1
incident,1
cramp,1
aboard,1
botulinum,1
substance,1
potent,1
bloodstream,1
groomed,1
ruthless,1
unhappy,1
zhou,1
switched,1
18-25,1
off-chance,1
circuit,1
weve,1
compromised,1
nutritiously,1
grows,1
attire,1
⇩,1
eeeewww,1
bordering,1
territory,1
demonslayer,1
rubber,1
overseas,1
expeditionary,1
crafty,1
ty,1
bizz,1
lightyear,1
temos,1
cultura,1
deve,1
julgar,1
quem,1
conheces,1
tem,1
direito,1
quiser,1
próprio,1
corpo,1
imoral,1
correção,1
reconstrução,1
mentalidade,1
quase,1
população,1
brasileira,1
incluindo,1
cirurgiões,1
plásticos,1
acredita,1
defende,1
emancipar,1
propriedade,1
privada,1
empesa,1
votar,1
casar,1
geralmente,1
começam,1
tatuagens,1
lidera,1
jovens,1
porém,1
começa,1
subir,1
carniceiros,1
deixando,1
deformado,1
voltar,1
concertar,1
deu,1
errado,1
meses,1
atrás,1
fez,1
procedimento,1
estético,1
tinha,1
morreu,1
mesa,1
fraudou,1
exames,1
pré,1
operatórios,1
então,1
estava,1
saúde,1
aí,1
coração,1
aguentou,1
culpou,1
médico,1
clínica,1
investigado,1
polícia,1
descobriu,1
fraude,1
presa,1
muito,1
negar,1
fim,1
custou,1
dela,1
quando,1
nova,1
faziam,1
atualmente,1
estética,1
preocupação,1
todos,1
gêneros,1
mesmo,1
pessoas,1
velhas,1
sucedidas,1
seus,1
parceiros,1
estáveis,1
bancos,1
financiadoras,1
plano,1
basicamente,1
ir,1
banco,1
pedir,1
fosse,1
comprar,1
casa,1
carro,1
sejam,1
vez,1
comuns,1
camadas,1
sociedade,1
sim,1
entre,1
feitas,1
bunda,1
gluteoplastia,1
previous,1
subbed,1
cursed,1
mastectomy,1
regretting,1
stuning,1
wardrobe,1
urself,1
erasing,1
eyefold,1
regime,1
infinite,1
distraction,1
physician,1
administrate,1
defenitely,1
beautician,1
murder,1
620.000,1
repairing,1
resemble,1
q2han,1
afab,1
estrogen,1
tattooed,1
unconscious,1
expeditiously,1
pump,1
deedaa,1
dumdidumdidum,1
di,1
eerie,1
viscerally,1
intensive,1
psych,1
screening,1
outrage,1
cricket,1
10-15,1
casually,1
sip,1
🧋,1
mutilated,1
alien-robot,1
deformed,1
smashed,1
glued,1
poorly,1
fetish,1
j-pop,1
fountain,1
yelling,1
floater,1
cop,1
horrifically,1
itchy,1
aversion,1
safely,1
reoccurrence,1
k-drama,1
expressive,1
plot,1
perpetrator,1
shoot,1
stylist,1
harass,1
1yo,1
forming,1
swirl,1
unibrow,1
pluck,1
plucking,1
side's,1
discussed,1
offhand,1
unexpectedly,1
reasserted,1
unintended,1
https://www.youtube.com/watch?v=ngkbo-et3oq&t=397,1
6:37,1
blunt,1
summarize,1
sweetest,1
relieved,1
public's,1
inherent,1
originates,1
reinforced,1
blanket,1
perfecting,1
accountable,1
argentina,1
postman,1
xoxo,1
paula,1
mission,1
stefani,1
empathy,1
project,1
infleuncers,1
desperation,1
dy,1
brainless,1
possing,1
sweetie,1
falsely,1
woooow,1
yeeeessss,1
classified,1
supepop,1
stefanie,1
kardarshians,1
rely,1
facetune,1
kj,1
misinformed,1
becouse,1
guuurl,1
necessária,1
importe,1
essas,1
amarguradas,1
alienadas,1
upto,1
removing,1
woken,1
femine,1
stylish,1
150k,1
corvette,1
baddie,1
capitalizing,1
selenas,1
bash,1
letang,1
newlywed,1
aptartment,1
tshirt,1
pulled,1
pony,1
scrubbing,1
mother's,1
caterer,1
chef,1
limo,1
dolled,1
wine,1
bon,1
bons,1
sounded,1
slob,1
glamorous,1
scrubbed,1
stain,1
justly,1
gq,1
adios,1
annnd,1
funniest,1
motor,1
scrutinizing,1
passionate,1
🫶🏻,1
fiiters,1
tumb,1
👏🏼,1
milan,1
glimpse,1
pivotal,1
deception,1
agent,1
adrenachrome,1
foreskin,1
rosacea,1
weakened,1
coherently,1
ourself,1
satan,1
alesia,1
caras,1
dusty,1
garage,1
positiv,1
explosive,1
aba,1
bb,1
progressively,1
row,1
ob-gyn,1
8kg,1
20kg,1
18.5,1
sara,1
recipe,1
ex-fat,1
determination,1
hog,1
200-600,1
https://www.youtube.com/watch?v=aclhxnr79uy&t=23,1
tokio,1
https://www.youtube.com/watch?v=aclhxnr79uy&t=255,1
4:15,1
encompasses,1
bueno,1
baseline,1
strives,1
homeostasis,1
interjecting,1
chunker,1
arse,1
melted,1
motivation,1
tied,1
angsty,1
playlist,1
️important,1
cicilovecheese,1
diligence,1
atozy,1
swarming,1
stream,1
🎃,1
haired,1
void,1
formed,1
oldest,1
lifted,1
custom,1
it'd,1
afar,1
scotland,1
gaelic,1
painted,1
freak,1
november,1
mcdaniel,1
bulky,1
discourage,1
soy,1
life-long,1
therefor,1
distracting,1
introduction,1
engaging,1
processed,1
tooo,1
becose,1
tought,1
litteraly,1
knit,1
differentiate,1
romanticising,1
pastel,1
altho,1
glorifies,1
depressy,1
chan,1
icarly,1
amanda,1
healthphilia,1
adequate,1
tolerated,1
stivia,1
republican's,1
bodybuilder's,1
reveal,1
majestic,1
export,1
mcdonald,1
starbuck,1
bikini,1
canonballs,1
significantly,1
arise,1
countryside,1
5ft,1
70kgs,1
appropriately,1
cleavage,1
gaijin,1
https://www.youtube.com/watch?v=aclhxnr79uy&t=1210,1
20:10,1
pefect,1
hahahahha,1
https://www.youtube.com/watch?v=aclhxnr79uy&t=272,1
04:32,1
115/120,1
moderationnnnn,1
killer,1
indirectly,1
teenager-like,1
47-57,1
protection,1
depend,1
visitubg,1
country's,1
epidemic,1
empire,1
declares,1
poisoning,1
disipline,1
distance,1
whereever,1
nicness,1
tradition,1
adapted,1
opinionated,1
visiously,1
grabbing,1
embassy,1
weighed,1
silhouette,1
waisted,1
belt,1
cuisine,1
nutella,1
crepe,1
crisp,1
opting,1
substitute,1
availability,1
abstain,1
chain,1
operate,1
priciest,1
supermarket,1
cheapest,1
ramen,1
metabo,1
counseling,1
rump,1
okinawa,1
https://www.youtube.com/watch?v=aclhxnr79uy&t=1208,1
20:08,1
800-1000,1
yeesh,1
avoidable,1
innovative,1
functional,1
overworking,1
unkind,1
@michellemed543,1
https://www.youtube.com/watch?v=abt-qxp0itm,1
https://youtu.be/abt-qxp0itm?si=a_q71rzrsyqccwo_,1
t_t,1
gramma,1
multicultural,1
walked,1
hallway,1
slayer,1
💪🏻,1
mick,1
https://www.youtube.com/watch?v=aclhxnr79uy&t=825,1
13:45,1
antonio,1
checked,1
charge,1
neutrally,1
commute,1
mandatory,1
outing,1
midnight,1
lbr,1
suppressing,1
paper-thin,1
mind-boggling,1
lololol,1
aired,1
taunt,1
🫰,1
eyeball,1
signal,1
jordan,1
🍑,1
https://feelconfident.com/,1
consultation,1
(347) 434-8397,1
parting,1
establish,1
useful,1
interact,1
https://www.youtube.com/watch?v=u2qp9wc_f68&t=1283,1
21:23,1
drunk,1
hippo,1
https://www.youtube.com/watch?v=u2qp9wc_f68&t=250,1
4:10,1
spit,1
terrace,1
phillips,1
sabotage,1
undersea,1
cable,1
meltdown,1
web,1
anwers,1
interwebs,1
stats,1
evolved,1
greater,1
badge,1
photoshopping,1
dissasociated,1
clout,1
fraudulent,1
paparazzo,1
diaper,1
spindly,1
launch,1
prolong,1
politician,1
nip,1
tuck,1
intermittent,1
fasting,1
counteracting,1
calm,1
synthetic,1
horrid,1
fakelike,1
mac,1
scan,1
passport,1
voldemort,1
villain,1
soeaking,1
fraud,1
outline,1
ex-roommate,1
belle,1
evidence,1
suspect,1
simpy,1
worshipper,1
geek,1
editor,1
painstakingly,1
inserted,1
synced,1
chameleon,1
wsop,1
virgin,1
divorce,1
unsurprisingly,1
entering,1
rod,1
sterling,1
operated,1
reliance,1
catfishing,1
writes,1
lifelike,1
facetime,1
believable,1
ele,1
fotoshopa,1
imprime,1
impressora,1
maybelline,1
dr.gary,1
presented,1
scramble,1
suite,1
darkly,1
conscience,1
full-glam,1
hair-back,1
stretched,1
necrotic,1
recluse,1
resulting,1
cellulitis,1
crummy,1
elective,1
restorative,1
munsters,1
qualified,1
whang,1
interpersonal,1
communication,1
https://www.youtube.com/watch?v=u2qp9wc_f68&t=1099,1
18:19,1
ug,1
delicate,1
arbiter,1
directed,1
occur,1
bulletin,1
keanu,1
reef,1
un-subscribed,1
remembering,1
edv,1
professionnalism,1
1/4,1
detransitioners,1
lawsuit,1
harmed,1
suing,1
nh,1
lawyer,1
fee,1
upfront,1
firm,1
secuting,1
assault,1
mcavoy,1
look-a-like,1
unrelatable,1
unbearable,1
clickbait,1
lure,1
teacher's,1
template,1
desperately,1
frailer,1
lingerie,1
tad,1
delivered,1
surrogate,1
hoped,1
prayed,1
👾,1
bump,1
agrees,1
https://www.youtube.com/watch?v=u2qp9wc_f68&t=1189,1
19:49,1
linking,1
passage,1
awry,1
forty,1
jowl,1
progression,1
cope,1
sagging,1
vain,1
graceful,1
sims,1
elizabeth,1
gang,1
slapped,1
forgave,1
curb,1
stomp,1
aimed,1
jealousy,1
fbi,1
stalked,1
waitress,1
harassed,1
appalled,1
fearful,1
finch,1
tortured,1
albino,1
v-jaw,1
hahahahahahahahah,1
ugh.soon,1
mehan,1
https://www.youtube.com/watch?v=u2qp9wc_f68&t=1130,1
18:50,1
inagine,1
laid,1
dishonesty,1
ethically,1
challenged,1
cultivate,1
self-awareness,1
revolve,1
wayyyyy,1
diagnose,1
46.2,1
admission,1
undereat,1
3k,1
wtheck,1
juvèderm,1
tumblr,1
parasocial,1
criticise,1
degraded,1
schoolers,1
immensly,1
accord,1
absolutly,1
symbolized,1
novelty,1
longing,1
overreacting,1
severly,1
44kg,1
phynoplasty,1
rando,1
https://www.youtube.com/watch?v=ovswwm41zfu&t=220,1
3:40,1
yessss,1
https://www.youtube.com/watch?v=ovswwm41zfu&t=247,1
4:07,1
fuked,1
👅,1
💅🏼,1
txt,1
non-stop,1
uncumfy,1
swan,1
peson,1
skinny-shamed,1
windy,1
15.6,1
skinnyshaming,1
ex-trainees,1
obligating,1
requiring,1
insta,1
tiddie,1
shell,1
comunity,1
synonym,1
beomgyu,1
responded,1
→,1
coke,1
https://www.youtube.com/watch?v=ovswwm41zfu&t=150,1
2:30,1
defining,1
systemic,1
oppression,1
dense,1
46ish,1
aligns,1
ashley,1
podcast,1
celebration,1
reaching,1
condone,1
intention,1
blackpinks,1
twices,1
ostracized,1
fuel,1
calculated,1
️i,1
manegers,1
complimenting,1
carefully,1
cism,1
lorism,1
unedited,1
extinct,1
restricted,1
heartbroken,1
ahn,1
weighing,1
excercises,1
40kg,1
i''m,1
snap,1
adjusting,1
culuture,1
pat,1
embracing,1
supposedly,1
boasting,1
achievement,1
projecting,1
owe,1
domestic,1
hoop,1
ily,1
mwah,1
criticised,1
ningning,1
heejin,1
feta,1
cheese,1
azog,1
orc,1
spray,1
lipedema,1
nutrient,1
hiking,1
aching,1
actuality,1
allegation,1
numerous,1
relapsing,1
validated,1
continually,1
ghat,1
sixteen,1
jay,1
pee,1
complimented,1
litrally,1
complemented,1
om,1
thsn,1
brag,1
jelous,1
https://www.youtube.com/watch?v=ovswwm41zfu&t=72,1
1:12,1
lame,1
≠,1
fatphobia,1
arin,1
arenot,1
40-45,1
(8,1
8lbs,1
99lbs,1
bloat,1
trynna,1
nickname,1
piggy,1
idgaf,1
serf,1
unflattering,1
lighted,1
press,1
delulu,1
130-135,1
somis,1
exclusive,1
neutralizing,1
jimin's,1
camt,1
1.74,1
wing,1
negatively,1
dreamy,1
thag,1
https://www.youtube.com/watch?v=ovswwm41zfu&t=530,1
revenge,1
exercised,1
pleased,1
decency,1
ticked,1
somi's,1
hight,1
infatuated,1
widely,1
yass,1
apologized,1
stop-idols,1
kai,1
latest,1
weightlifter,1
popped,1
faves,1
blink,1
wrecker,1
malicious,1
could've,1
worded,1
anywaaay,1
finnally,1
cooper,1
selifes,1
huuuuge,1
symetry,1
restart,1
2d,1
resolution,1
valid,1
vivid,1
skinnier,1
straighter,1
bartender,1
policeman,1
guard,1
paramedic,1
surfer,1
skater,1
laidback,1
adventurous,1
balloon,1
35mm,1
ups,1
messier,1
starry,1
freakin,1
pocket,1
blowing,1
consumerist,1
unquote,1
clique,1
relives,1
bent,1
unphotogenic,1
softer,1
interpret,1
stepped,1
eeeee,1
hehehehhehe,1
somali,1
forhead,1
50-55,1
sharpest,1
👃🏻,1
🐽,1
👃,1
renaissance,1
bascially,1
metere,1
elephant,1
हाए,1
गर्मी,1
prepared,1
unsightly,1
looke,1
memory,1
vainly,1
close-up,1
xdxd,1
titan,1
peanut,1
monkeh,1
stunningly,1
glowing,1
oposite,1
screenshots,1
🤞🏻,1
chewed,1
cheeseburger,1
snapchat,1
miro,1
humongous,1
slimmer,1
mirrored,1
5x,1
limitation,1
capacity,1
competitor,1
calamity,1
200mm,1
grandma,1
disgustjng,1
biology,1
math,1
surgert,1
proportionally,1
appetizer,1
dutch,1
snu,1
stationnn,1
uni,1
sibling,1
unrecognizable,1
shampoo,1
유감스럽지만,1
내,1
주변에,1
수술을,1
받은,1
사람은,1
단,1
두,1
명뿐이고,1
선천적인,1
쌍꺼풀이나,1
홑꺼풀을,1
많다,1
이모와,1
고모는,1
혼혈이,1
아님에도,1
태어날,1
때부터,1
서구적인,1
외모였다,1
오빠는,1
있는데,1
그것은,1
가끔씩,1
홑꺼풀이,1
되기도,1
물론,1
사회가,1
기준을,1
요구하는,1
경향이,1
사실이다,1
하지만,1
생각보다,1
자신의,1
스트레스를,1
받는,1
한국인들이,1
많지,1
않다,1
흥미로운,1
점은,1
주변을,1
둘러보면,1
외모에,1
집착하거나,1
취업에,1
불이익을,1
받을,1
것을,1
걱정하는,1
거의,1
없다는,1
점이다,1
스타일링을,1
즐기고,1
자신만의,1
개성을,1
사랑한다,1
나는,1
여러분들이,1
인스타그램을,1
보는,1
현재의,1
문화를,1
정확하게,1
파악하기,1
쉬울,1
거라고,1
생각한다,1
서양인들은,1
작고,1
홑꺼풀에,1
넓은,1
얼굴이,1
기본적인,1
외모라고,1
생각할,1
있지만,1
한국인들은,1
외모를,1
가지고,1
쌍커풀의,1
모양도,1
사람마다,1
다르게,1
생겼다,1
서양,1
문화가,1
들어오기,1
전부터,1
하얀,1
피부,1
코,1
큰,1
눈,1
또는,1
눈은,1
아름다움의,1
기준으로,1
여겨졌다,1
댓글을,1
보면,1
외모의,1
기준뿐만,1
아니라,1
세계의,1
중심이,1
서양인이라고,1
생각하는,1
것,1
같다,1
하얗고,1
쌍꺼풀을,1
한국인보고,1
무조건,1
성형을,1
한,1
얼굴이며,1
백인을,1
동경한다고,1
하는,1
인종차별로,1
볼,1
그렇게,1
말하는,1
곱슬머리를,1
빳빳하게,1
피거나,1
입술,1
필러를,1
엉덩이를,1
크게,1
키우는,1
것에도,1
똑같이,1
지적할,1
있어야,1
self-hating,1
nuanced,1
ပြန်ရင်နဂါမုဘုုဖုမ်းကိုးးးနတ်မောက်ဘုတ်ပြင်မြိုမဲဖြစ်ဖောက်ကးးးပေလှူခဲပါစေးးးမိုကုတ်မဟာစည်လိုးးးကုတ်လုံးးးမစးးးကဟးးး,1
၁၆ဂဏါန်အရးးးအဝိစိးးကုသိုလ်ရဒယ်ခင်ဗျးးးမေဖြေပါခင်ဗျပေလှူခဲရင်ခင်ဗျးးးဖုမ်ထည်မှသူတူကြိုက်ကျိုက်ဒယ်တရာဓမ္မာသံလေနာထောင်ရင်ထာဝရပါးးးပျော်စိတ်ဖြစ်သိချင်ဖြစ်လည်သူသာချစ်မုန်သူသာဆက်သွယ်ရင်လည်ထာဝရးးးကျန်မာရေအတွက်ဆ,1
​,1
ိုရှိူသျှိူလည်းးးထာဝရးးးကျန်မာရေပညာညဏ်ကုသိုလ်းးးပါခင်ဗျးးးလူစုံပါသံဃာလည်ပါဒယ်ဂိတသာဂိဖျော်ဖြေရခင်ဗျးးလာနာထောင်ဒယ်မအခါးးးရေဒါ်စာမိမိကျိုင်ရင်သိချင်ရုပ်သျှင်ရိုက်လိုရဒယ်ခင်ဗျးးးလာသံဃာပါရမိးးးပြန်တောနဂါမုဘူဖုမ်းးးအကုသိုလ်းးးကုသိုလ်းးးအဂ္ဂါဝရးးးဂ္ဂါဝရးးးပါခင်ဗျးးး,1
tending,1
engineer,1
jest,1
smiled,1
interviewee,1
imbibed,1
industrirs,1
ordinary,1
waxing,1
respective,1
advanced,1
emerged,1
howsoever,1
pathologically,1
evaluate,1
studying,1
india.people,1
alters,1
tony,1
curtis,1
boyish,1
patchwork,1
한국인인데도,1
여자들,1
저렇게,1
시술,1
수준으로,1
한다는건,1
몰랐네,1
suitable,1
shivani,1
lakshmi,1
obsesed,1
sealed,1
whatsoever,1
obligation,1
embody,1
slimey,1
twist,1
shelter,1
guidance,1
reputation,1
mistreat,1
evolving,1
mistreated,1
connecting,1
fluid,1
darkness,1
sadness,1
follows,1
tornented,1
hekp,1
arrogance,1
overactive,1
gentetakia,1
violent,1
morality,1
appearing,1
grounding,1
detached,1
detach,1
grp,1
tmkoc,1
comedy,1
dangal,1
superstar,1
padman,1
st.eyebrow,1
st,1
🤞,1
ahh,1
thnk,1
std,1
hereditary,1
buyt,1
wats,1
colourful,1
wid,1
interestingly,1
outsider,1
adulthood,1
costume,1
disbelief,1
challenging,1
vietnam,1
et,1
cetera,1
fifty-six,1
conducted,1
mistaken,1
vital,1
🇰🇵,1
기준이,1
높은건,1
맞고,1
나도,1
문제가,1
생각하는데,1
무쌍인,1
눈과,1
노란,1
피부를,1
특성이라고,1
생각하는게,1
maintaing,1
foolish,1
contributing,1
https://www.youtube.com/watch?v=vakwpjhzaxs&t=232,1
3:52,1
achieving,1
coupon,1
affiliate,1
https://ystyle.co/rpfx,1
lisaring,1
olensglobal,1
suppost,1
50kgs,1
insect,1
hiii,1
yes.mainly,1
makeupped,1
blog,1
https://www.kabukirune.com,1
installment,1
cloud's,1
in-depth,1
claudia,1
unveils,1
well-spoken,1
misrepresents,1
✖,1
jennifer,1
robert,1
integral,1
initial,1
depiction,1
hall,1
laura,1
robinson,1
aur,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=394,1
6:34,1
ajanta,1
polish,1
wypipo,1
colonized,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=94,1
1:34,1
👲🏿,1
👳🏽‍♂,1
👳🏼‍♀,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=92,1
01:32,1
ladakh,1
kashmiri,1
alhamdulillah,1
qoves,1
perceives,1
laddakh,1
noth,1
dark-skinned,1
fitzpatrick,1
unfortunate,1
overlook,1
favour,1
invaded,1
offset,1
feedback,1
attribute,1
picnic,1
ashwarya,1
rai,1
distinctive,1
mapp,1
maker,1
accepts,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=217,1
3:37,1
extended,1
non-aryan,1
maldives,1
motherphucker,1
propoganda,1
bogus.there,1
sentiment,1
attached,1
promising,1
sindh,1
ethnically,1
dominated,1
cake-faced,1
bride,1
accentuate,1
geographical,1
pixelate,1
panjab,1
malaylam,1
malayalis,1
tamil,1
cast,1
malayali,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=371,1
6:11,1
tajik,1
iran,1
iraq,1
bharat,1
aryavarth,1
pilling,1
refered,1
reichers,1
dwarka,1
utopian,1
film's,1
agarwal,1
bhumika,1
charmee,1
tammanna,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=77,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=470,1
7:50,1
ethiopian,1
expresso,1
10th,1
85kg,1
🙂,1
🍁,1
☮,1
deepika,1
padukone,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=444,1
7:24,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=687,1
11:27,1
individually,1
cringy,1
bragging,1
fixation,1
rationally,1
sociopolitically,1
socio-economical,1
aesthetical,1
warmer,1
intrinsically,1
logically,1
unfamiliar,1
pandering,1
migration,1
tribe,1
mongolian,1
tibeto,1
indo-aryan,1
mainlanders,1
silenced,1
target,1
consolidating,1
https://www.youtube.com/watch?v=ptvww1f3r9e&t=474,1
7:54,1
charged,1
comprehensive,1
historic,1
shyama-padma,1
palasha-akshi,1
neela-kunchita-murudhwaja,1
shloka,1
mahabharata,1
heroine,1
draupadi,1
translates,1
dusky,1
statue,1
